id,year,date,session_start,session_end,room,chair,session_title,duration,dtstart,dtend,location,author,type,title,topic
162,2022,Mon 23 May 2022,13:30,15:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 2 (Machine Learning and Information Retrieval),15.0,2022-05-23T13:45:00,2022-05-23T14:00:00,Room 315+316,"Wei Ma, Mengjie Zhao, Ezekiel Soremekun, Qiang Hu, Jie M. Zhang, Mike Papadakis, Maxime Cordy, Xiaofei Xie, Yves Le Traon,  Pre-print",Talk,GraphCode2Vec: Generic Code Embedding via Lexical and Program Dependence Analyses,Technical Papers
163,2022,Mon 23 May 2022,13:30,15:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 2 (Machine Learning and Information Retrieval),15.0,2022-05-23T14:00:00,2022-05-23T14:15:00,Room 315+316,"Fran Silavong, Sean Moran, Antonios Georgiadis, Rohan Saphal, Robert Otter,  DOI,  Pre-print,  Media Attached",Talk,Senatus: A Fast and Accurate Code-to-Code Recommendation Engine,Technical Papers
164,2022,Mon 23 May 2022,13:30,15:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 2 (Machine Learning and Information Retrieval),8.0,2022-05-23T14:15:00,2022-05-23T14:23:00,Room 315+316,"Nikitha Rao, Jason Tsay, Martin Hirzel, Vincent J. Hellendoorn,  DOI,  Pre-print,  File Attached",Short-paper,Comments on Comments: Where Code Review and Documentation Meet,Technical Papers
165,2022,Mon 23 May 2022,13:30,15:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 2 (Machine Learning and Information Retrieval),8.0,2022-05-23T14:23:00,2022-05-23T14:31:00,Room 315+316,"Rajeswari Hita Kambhamettu, John Billos, Carolyn ""Tomi"" Oluwaseun-Apo, Benjamin Gafford, Rohan Padhye, Vincent J. Hellendoorn",Short-paper,On the Naturalness of Fuzzer Generated Code,Technical Papers
166,2022,Mon 23 May 2022,13:30,15:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 2 (Machine Learning and Information Retrieval),8.0,2022-05-23T14:31:00,2022-05-23T14:39:00,Room 315+316,"Bonan Kou, Yifeng Di, Muhao Chen, Tianyi Zhang",Talk,SOSum: A Dataset of Stack Overflow Post Summaries,Data and Tool Showcase Track
167,2022,Mon 23 May 2022,13:30,15:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 2 (Machine Learning and Information Retrieval),21.0,2022-05-23T14:39:00,2022-05-23T15:00:00,Room 315+316,,Live Q&A,Discussions and Q&A,Technical Papers
168,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),15.0,2022-05-24T09:00:00,2022-05-24T09:15:00,Room 315+316,"Ruben Opdebeeck, Ahmed Zerouali, Coen De Roover,  Pre-print",Talk,"Smelly Variables in Ansible Infrastructure Code: Detection, Prevalence, and Lifetime",Technical Papers
169,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),15.0,2022-05-24T09:15:00,2022-05-24T09:30:00,Room 315+316,"Clara Marie Lüders, Abir Bouraffa, Walid Maalej,  DOI,  Pre-print",Talk,Beyond Duplicates: Towards Understanding and Predicting Link Types in Issue Tracking Systems,Technical Papers
170,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),15.0,2022-05-24T09:30:00,2022-05-24T09:45:00,Room 315+316,"Rahul Yedida, Tim Menzies,  Pre-print",Talk,How to Improve Deep Learning for Software Analytics (a case study with code smell detection),Technical Papers
171,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),8.0,2022-05-24T09:45:00,2022-05-24T09:53:00,Room 315+316,"Ellen Arteca, Alexi Turcotte,  Pre-print,  Media Attached",Talk,npm-filter: Automating the mining of dynamic information from npm packages,Data and Tool Showcase Track
172,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),8.0,2022-05-24T09:53:00,2022-05-24T10:01:00,Room 315+316,"Anthony Peruma, Eman Abdullah AlOmar, Christian D. Newman, Mohamed Wiem Mkaouer, Ali Ouni,  Pre-print,  Media Attached",Talk,Refactoring Debt: Myth or Reality? An Exploratory Study on the Relationship Between Technical Debt and RefactoringBest Mining Challenge Paper Award,Mining Challenge
173,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),8.0,2022-05-24T10:01:00,2022-05-24T10:09:00,Room 315+316,"Michael Schlichtig, Anna-Katharina Wickert, Stefan Krüger, Eric Bodden, Mira Mezini,  Pre-print",Talk,CamBench - Cryptographic API Misuse Detection Tool Benchmark Suite,Registered Reports
174,2022,Tue 24 May 2022,09:00,10:30,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 3 (Smells and Maintenance),21.0,2022-05-24T10:09:00,2022-05-24T10:30:00,Room 315+316,,Live Q&A,Discussions and Q&A,Technical Papers
175,2022,Tue 24 May 2022,11:00,12:15,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo","Blended Technical Session 4 (Introspection, Vision, and Human Aspects)",15.0,2022-05-24T11:00:00,2022-05-24T11:15:00,Room 315+316,"Tatiana Castro Vélez, Raffi Khatchadourian, Mehdi Bagherzadeh, Anita Raja,  Pre-print,  Media Attached",Talk,Challenges in Migrating Imperative Deep Learning Programs to Graph Execution: An Empirical Study,Technical Papers
176,2022,Tue 24 May 2022,11:00,12:15,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo","Blended Technical Session 4 (Introspection, Vision, and Human Aspects)",15.0,2022-05-24T11:15:00,2022-05-24T11:30:00,Room 315+316,"Johannes Härtel, Ralf Laemmel,  Pre-print,  Media Attached",Talk,Operationalizing Threats to MSR Studies by Simulation-Based TestingDistinguished Paper Award,Technical Papers
177,2022,Tue 24 May 2022,11:00,12:15,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo","Blended Technical Session 4 (Introspection, Vision, and Human Aspects)",8.0,2022-05-24T11:30:00,2022-05-24T11:38:00,Room 315+316,"Davide Rossi, Stefano Zacchiroli,  Pre-print,  Media Attached",Short-paper,Geographic Diversity in Public Code Contributions,Technical Papers
178,2022,Tue 24 May 2022,11:00,12:15,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo","Blended Technical Session 4 (Introspection, Vision, and Human Aspects)",8.0,2022-05-24T11:38:00,2022-05-24T11:46:00,Room 315+316,"Zeinab Abou Khalil, Stefano Zacchiroli,  DOI,  Pre-print",Talk,The General Index of Software Engineering Papers,Data and Tool Showcase Track
179,2022,Tue 24 May 2022,11:00,12:15,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo","Blended Technical Session 4 (Introspection, Vision, and Human Aspects)",8.0,2022-05-24T11:46:00,2022-05-24T11:54:00,Room 315+316,"Utku Unal, Eray Tüzün, Tamer Gezici, Ausaf Ahmed Farooqui,  Pre-print",Talk,Investigating the Impact of Forgetting in Software Development,Registered Reports
180,2022,Tue 24 May 2022,11:00,12:15,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo","Blended Technical Session 4 (Introspection, Vision, and Human Aspects)",21.0,2022-05-24T11:54:00,2022-05-24T12:15:00,Room 315+316,,Live Q&A,Discussions and Q&A,Technical Papers
181,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),15.0,2022-05-24T15:30:00,2022-05-24T15:45:00,Room 315+316,"Eman Abdullah AlOmar, Moataz Chouchen, Mohamed Wiem Mkaouer, Ali Ouni,  Pre-print",Talk,Code Review Practices for Refactoring Changes: An Empirical Study on OpenStack,Technical Papers
182,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),15.0,2022-05-24T15:45:00,2022-05-24T16:00:00,Room 315+316,"Sangeeth Kochanthara, Yanja Dajsuren, Loek Cleophas, Mark van den Brand,  Pre-print,  Media Attached",Talk,Painting the Landscape of Automotive Software in GitHub,Technical Papers
183,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),8.0,2022-05-24T16:00:00,2022-05-24T16:08:00,Room 315+316,"Sohil Lal Shrestha, Shafiul Azam Chowdhury, Christoph Csallner,  DOI,  Pre-print,  Media Attached",Talk,SLNET: A Redistributable Corpus of 3rd-party Simulink Models,Data and Tool Showcase Track
184,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),8.0,2022-05-24T16:08:00,2022-05-24T16:16:00,Room 315+316,"Murali Sridharan, Mika Mäntylä, Maëlick Claes, Leevi Rantala,  Pre-print",Talk,SoCCMiner: A Source Code-Comments and Comment-Context Miner,Data and Tool Showcase Track
185,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),8.0,2022-05-24T16:16:00,2022-05-24T16:24:00,Room 315+316,"Eman Abdullah AlOmar, Anthony Peruma, Mohamed Wiem Mkaouer, Christian D. Newman, Ali Ouni,  Pre-print",Talk,An Exploratory Study on Refactoring Documentation in Issues Handling,Mining Challenge
186,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),8.0,2022-05-24T16:24:00,2022-05-24T16:32:00,Room 315+316,"Ambarish Moharil, Dmitrii Orlov, Samar Jameel, Tristan Trouwen, Nathan Cassee, Alexander Serebrenik,  Pre-print",Talk,Between JIRA and GitHub: ASFBot and its Influence on Human Comments in Issue Trackers,Mining Challenge
187,2022,Tue 24 May 2022,15:30,17:00,Room 315+316,"Chair(s): Maxime Lamothe, Jin L.C. Guo",Blended Technical Session 5 (Miscellaneous),28.0,2022-05-24T16:32:00,2022-05-24T17:00:00,Room 315+316,,Live Q&A,Discussions and Q&A,Technical Papers
