id,year,date,session_start,session_end,room,chair,session_title,duration,dtstart,dtend,location,author,type,title,topic
11,2019,Sun 26 May 2019,11:00,11:45,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session I: Representations for Mining (Part 1),6.0,2019-05-26T11:16:00,2019-05-26T11:22:00,Place du Canada,"Vladimir Kovalenko, Egor Bogomolov, Timofey Bryksin, Alberto Bacchelli,  DOI,  Pre-print,  Media Attached",Short-paper,PathMiner : A Library for Mining of Path-Based Representations of Code,MSR 2019 Technical Papers
12,2019,Sun 26 May 2019,11:00,11:45,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session I: Representations for Mining (Part 1),15.0,2019-05-26T11:23:00,2019-05-26T11:38:00,Place du Canada,"Bart Theeten, Frederik Vandeputte, Tom Van Cutsem,  Pre-print",Full-paper,Import2vec: learning embeddings for software libraries,MSR 2019 Technical Papers
13,2019,Sun 26 May 2019,11:00,11:45,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session I: Representations for Mining (Part 1),6.0,2019-05-26T11:39:00,2019-05-26T11:45:00,Place du Canada,"Vasiliki Efstathiou, Diomidis Spinellis,  Pre-print",Talk,Semantic Source Code Models Using Identifier Embeddings,MSR 2019 Data Showcase
14,2019,Sun 26 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Defect Prediction and Testing (Part 2),6.0,2019-05-26T11:55:00,2019-05-26T12:01:00,Centre-Ville,"Aida Radu, Sarah Nadi,  Pre-print",Talk,A Dataset of Non-Functional Bugs,MSR 2019 Data Showcase
15,2019,Sun 26 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Defect Prediction and Testing (Part 2),6.0,2019-05-26T12:01:00,2019-05-26T12:07:00,Centre-Ville,"Adithya Raghuraman, Truong Ho-Quang, Michel Chaudron, Alexander Serebrenik, Bogdan Vasilescu,  Pre-print",Short-paper,Does UML Modeling Associate with Higher Software Quality in Open-Source Software?,MSR 2019 Technical Papers
16,2019,Sun 26 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Defect Prediction and Testing (Part 2),6.0,2019-05-26T12:07:00,2019-05-26T12:13:00,Centre-Ville,"Stanislav Chren, Radoslav Micko, Barbora Buhnova, Bruno Rossi,  Pre-print",Short-paper,STRAIT: A Tool for Automated Software Reliability Growth Analysis,MSR 2019 Technical Papers
17,2019,Sun 26 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Defect Prediction and Testing (Part 2),6.0,2019-05-26T12:13:00,2019-05-26T12:19:00,Centre-Ville,"Dirk Beyer,  DOI,  Pre-print,  Media Attached",Talk,A Data Set of Program Invariants and Error Paths,MSR 2019 Data Showcase
18,2019,Sun 26 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Defect Prediction and Testing (Part 2),6.0,2019-05-26T12:19:00,2019-05-26T12:25:00,Centre-Ville,"Hongyu Zhai, Casey Casalnuovo, Prem Devanbu",Short-paper,Test Coverage in Python Programs,MSR 2019 Technical Papers
19,2019,Sun 26 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Defect Prediction and Testing (Part 2),6.0,2019-05-26T12:25:00,2019-05-26T12:31:00,Centre-Ville,"Domenico Serra, Giovanni Grano, Fabio Palomba, Filomena Ferrucci, Harald Gall, Alberto Bacchelli,  DOI,  Pre-print,  Media Attached",Short-paper,On the Effectiveness of Manual and Automatic Unit Test Generation: Ten Years Later,MSR 2019 Technical Papers
20,2019,Sun 26 May 2019,11:55,12:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: Representations for Mining (Part 2),15.0,2019-05-26T11:55:00,2019-05-26T12:10:00,Place du Canada,"Eeshita Biswas, K. Vijay-Shanker, Lori Pollock,  Pre-print",Full-paper,Exploring Word Embedding Techniques to Improve Sentiment Analysis of Software Engineering Texts,MSR 2019 Technical Papers
21,2019,Sun 26 May 2019,11:55,12:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: Representations for Mining (Part 2),6.0,2019-05-26T12:10:00,2019-05-26T12:16:00,Place du Canada,"Musfiqur Rahman, Peter Rigby, Dharani Palani, Tien N. Nguyen",Talk,Cleaning StackOverflow for Machine Translation,MSR 2019 Data Showcase
22,2019,Sun 26 May 2019,11:55,12:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: Representations for Mining (Part 2),15.0,2019-05-26T12:16:00,2019-05-26T12:31:00,Place du Canada,"Christoph Treude, Markus Wagner ,  Pre-print",Full-paper,Predicting Good Configurations for GitHub and Stack Overflow Topic Models,MSR 2019 Technical Papers
23,2019,Sun 26 May 2019,13:50,14:35,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Tutorial I,45.0,2019-05-26T13:50:00,2019-05-26T14:35:00,Centre-Ville,Kla Tantithamthavorn,Tutorial,Software Analytics in Action: A Hands-on Tutorial on Analyzing and Modelling Software Data,MSR 2019 Education
24,2019,Sun 26 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Energy and Economics,15.0,2019-05-26T14:45:00,2019-05-26T15:00:00,Centre-Ville,"Wellington de Oliveira Júnior, Renato Santos, Fernando Castor, José Benito Fernandes De Araújo Neto, Gustavo Pinto,  Pre-print",Full-paper,Recommending Energy-Efficient Java Collections,MSR 2019 Technical Papers
25,2019,Sun 26 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Energy and Economics,6.0,2019-05-26T15:01:00,2019-05-26T15:07:00,Centre-Ville,"Rui Pereira, Marco Couto, João Paulo Fernandes, Bruno Cabral, Hugo Matalonga, Simão Melo de Sousa, Fernando Castor,  Pre-print",Talk,GreenHub Farmer: Real-world data for Android Energy Mining,MSR 2019 Data Showcase
26,2019,Sun 26 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Energy and Economics,6.0,2019-05-26T15:08:00,2019-05-26T15:14:00,Centre-Ville,"Rui Rua, Marco Couto, João Saraiva",Talk,"GreenSource: a large-scale collection of Android code, tests and energy metrics",MSR 2019 Data Showcase
27,2019,Sun 26 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Energy and Economics,6.0,2019-05-26T15:15:00,2019-05-26T15:21:00,Centre-Ville,"Asher Trockman, Rijnard van Tonder, Bogdan Vasilescu,  Pre-print",Short-paper,Striking Gold in Software Repositories? An Econometric Study of Cryptocurrencies on GitHub,MSR 2019 Technical Papers
28,2019,Sun 26 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Energy and Economics,6.0,2019-05-26T15:22:00,2019-05-26T15:28:00,Centre-Ville,"Rijnard van Tonder, Asher Trockman, Claire Le Goues",Talk,Panel Data of Cryptocurrency Development Activity on GitHub,MSR 2019 Data Showcase
29,2019,Sun 26 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Large-Scale Mining,15.0,2019-05-26T14:45:00,2019-05-26T15:00:00,Place du Canada,"Dimitris Mitropoulos, Panos Louridas, Vitalis Salis, Diomidis Spinellis,  Pre-print",Full-paper,Time Present and Time Past: Analyzing the Evolution of JavaScript Code in the Wild,MSR 2019 Technical Papers
30,2019,Sun 26 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Large-Scale Mining,6.0,2019-05-26T15:01:00,2019-05-26T15:07:00,Place du Canada,"Antoine Pietri, Diomidis Spinellis, Stefano Zacchiroli,  Pre-print",Talk,The Software Heritage Graph Dataset: public software development under one roof,MSR 2019 Data Showcase
31,2019,Sun 26 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Large-Scale Mining,15.0,2019-05-26T15:08:00,2019-05-26T15:23:00,Place du Canada,"Yuxing Ma, Christopher Bogart, Sadika Amreen, Russell Zaretzki, Audris Mockus",Full-paper,World of Code: An Infrastructure for Mining the Universe of Open Source VCS Data,MSR 2019 Technical Papers
32,2019,Sun 26 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Large-Scale Mining,6.0,2019-05-26T15:24:00,2019-05-26T15:30:00,Place du Canada,"Dimitris Kolovos, Patrick Neubauer, Konstantinos Barmpis, Nicholas Matragkas, Richard Paige,  Pre-print",Short-paper,Crossflow: A Framework for Distributed Mining of Software Repositories,MSR 2019 Technical Papers
33,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,10.0,2019-05-26T16:00:00,2019-05-26T16:10:00,Place du Canada,"Sebastian Baltes, Christoph Treude, Stephan Diehl,  Pre-print",Talk,"SOTorrent: Studying the Origin, Evolution, and Usage of Stack Overflow Code Snippets",MSR 2019 Mining Challenge
34,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:10:00,2019-05-26T16:17:00,Place du Canada,"Uriel Ferreira Campos, Guilherme Smethurst, João Pedro Moraes, Rodrigo Bonifácio, Gustavo Pinto,  Pre-print",Talk,Mining Rule Violations in JavaScript Code Snippets,MSR 2019 Mining Challenge
35,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:17:00,2019-05-26T16:24:00,Place du Canada,"Akond Rahman, Effat Farhana, Nasif Imtiaz,  Pre-print",Talk,Snakes in Paradise?: Insecure Python-related Coding Practices in Stack Overflow,MSR 2019 Mining Challenge
36,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:24:00,2019-05-26T16:31:00,Place du Canada,"Jens Dietrich, Markus Luczak-Roesch, Elroy Dalefield,  Pre-print",Talk,Man vs Machine -- A Study into language identification of Stackoverflow code snippets,MSR 2019 Mining Challenge
37,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:31:00,2019-05-26T16:38:00,Place du Canada,"Nikolaos Bafatakis, Niels Boecker, Wenjie Boon, Martin Cabello Salazar, Jens Krinke, Gazi Oznacar, Robert White,  Pre-print,  Media Attached",Talk,Python Coding Style Compliance on Stack Overflow,MSR 2019 Mining Challenge
38,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:38:00,2019-05-26T16:45:00,Place du Canada,"Themistoklis Diamantopoulos, Maria-Ioanna Sifaki, Andreas Symeonidis,  Pre-print,  Media Attached",Talk,Towards Mining Answer Edits to Extract Evolution Patterns in Stack Overflow,MSR 2019 Mining Challenge
39,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:45:00,2019-05-26T16:52:00,Place du Canada,"Abhishek Soni, Sarah Nadi,  Pre-print",Talk,Analyzing Comment-induced Updates on Stack Overflow,MSR 2019 Mining Challenge
40,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:52:00,2019-05-26T16:59:00,Place du Canada,"Xianhao Jin, Francisco Servant,  Pre-print",Talk,What Edits Are Done on Highly Answered Stack Overflow Questions? An Empirical Study,MSR 2019 Mining Challenge
41,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T16:59:00,2019-05-26T17:06:00,Place du Canada,"Durham Abric, Oliver Clark, Matthew Caminiti, Keheliya Gallaba, Shane McIntosh,  Pre-print",Talk,Can Duplicate Posts on Stack Overflow Benefit the Software Development Community?,MSR 2019 Mining Challenge
42,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T17:06:00,2019-05-26T17:13:00,Place du Canada,"Saraj Singh Manes, Olga Baysal,  Pre-print",Talk,How Often and What StackOverflow Posts Do Developers Reference in Their GitHub Projects?,MSR 2019 Mining Challenge
43,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T17:13:00,2019-05-26T17:20:00,Place du Canada,"Manziba Nishi, Agnieszka Ciborowska , Kostadin Damevski,  Pre-print",Talk,Characterizing Duplicate Code Snippets between Stack Overflow and Tutorials,MSR 2019 Mining Challenge
44,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T17:20:00,2019-05-26T17:27:00,Place du Canada,"Nasif Imtiaz, Akond Rahman, Effat Farhana, Laurie Williams,  Pre-print",Talk,Challenges with Responding to Static Analysis Tool Alerts,MSR 2019 Mining Challenge
45,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T17:27:00,2019-05-26T17:34:00,Place du Canada,"Mashal Ahmad, Mel Ó Cinnéide,  DOI,  Pre-print",Talk,Impact of stack overflow code snippets on software cohesion: a preliminary study,MSR 2019 Mining Challenge
46,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T17:34:00,2019-05-26T17:41:00,Place du Canada,"Alan Bandeira, Carlos Filho, Matheus Paixao, Paulo Maia,  Pre-print,  Media Attached",Talk,We Need to Talk about Microservices: an Analysis from the Discussions on StackOverflow,MSR 2019 Mining Challenge
47,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,7.0,2019-05-26T17:41:00,2019-05-26T17:48:00,Place du Canada,"Hareem-e-Sahar , Abdul Ali Bangash, Alexander William Wong, Shaiful Chowdhury, Abram Hindle, Karim Ali",Talk,What do developers know about machine learning: a study of ML discussions on StackOverflow,MSR 2019 Mining Challenge
48,2019,Sun 26 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Mining Challenge presentations,12.0,2019-05-26T17:48:00,2019-05-26T18:00:00,Place du Canada,,,Recap + voting,MSR 2019 Mining Challenge
49,2019,Mon 27 May 2019,08:45,09:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session II: Automatic Summarization,15.0,2019-05-27T08:45:00,2019-05-27T09:00:00,Centre-Ville,"Qin Liu, Zihe Liu, Hongming Zhu, Hongfei Fan, Bowen Du, Yu Qian",Full-paper,Generating Commit Messages from Diffs using Pointer-generator Network,MSR 2019 Technical Papers
50,2019,Mon 27 May 2019,08:45,09:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session II: Automatic Summarization,15.0,2019-05-27T09:00:00,2019-05-27T09:15:00,Centre-Ville,"Anwar Alqaimi, Patanamon Thongtanunam, Christoph Treude,  Pre-print",Full-paper,Automatically Generating Documentation for Lambda Expressions in Java,MSR 2019 Technical Papers
51,2019,Mon 27 May 2019,08:45,09:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session II: Automatic Summarization,15.0,2019-05-27T09:15:00,2019-05-27T09:30:00,Centre-Ville,"Shaohua Wang, Nhathai Phan, Yan Wang, Yong Zhao",Full-paper,Extracting API Tips from Developer Question and Answer Websites,MSR 2019 Technical Papers
52,2019,Mon 27 May 2019,08:45,09:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session I: APIs & Dependencies (Part 1),15.0,2019-05-27T08:45:00,2019-05-27T09:00:00,Place du Canada,"Sven Amann, Hoan Nguyen, Sarah Nadi, Tien N. Nguyen, Mira Mezini,  Pre-print",Full-paper,Investigating Next-Steps in Static API-Misuse Detection,MSR 2019 Technical Papers
53,2019,Mon 27 May 2019,08:45,09:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session I: APIs & Dependencies (Part 1),15.0,2019-05-27T09:00:00,2019-05-27T09:15:00,Place du Canada,"João Eduardo Montandon, Luciana L. Silva, Marco Tulio Valente,  Pre-print",Full-paper,Identifying Experts in Software Libraries and Frameworks among GitHub Users,MSR 2019 Technical Papers
54,2019,Mon 27 May 2019,08:45,09:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session I: APIs & Dependencies (Part 1),15.0,2019-05-27T09:15:00,2019-05-27T09:30:00,Place du Canada,"Simone Scalabrino, Gabriele Bavota, Mario Linares-Vasquez, Michele Lanza, Rocco Oliveto",Full-paper,Data-Driven Solutions to Detect API Compatibility Issues in Android: An Empirical Study,MSR 2019 Technical Papers
55,2019,Mon 27 May 2019,09:40,10:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Security,15.0,2019-05-27T09:40:00,2019-05-27T09:55:00,Centre-Ville,"Triet Le Huynh Minh, Bushra Sabir, Muhammad Ali Babar",Full-paper,Automated Software Vulnerability Assessment with Concept Drift,MSR 2019 Technical Papers
56,2019,Mon 27 May 2019,09:40,10:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Security,6.0,2019-05-27T09:55:00,2019-05-27T10:01:00,Centre-Ville,"Serena Elisa Ponta, Henrik Plate, Antonino Sabetta, Michele Bezzi, Cédric Dangremont",Talk,A Manually-Curated Dataset of Fixes to Vulnerabilities of Open-Source Software,MSR 2019 Data Showcase
57,2019,Mon 27 May 2019,09:40,10:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Security,15.0,2019-05-27T10:01:00,2019-05-27T10:16:00,Centre-Ville,"Jun Gao, Pingfan Kong, Li Li, Tegawendé F. Bissyandé, Jacques Klein",Full-paper,Negative Results on Mining Crypto-API Usage Rules in Android Apps,MSR 2019 Technical Papers
58,2019,Mon 27 May 2019,09:40,10:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Security,6.0,2019-05-27T10:16:00,2019-05-27T10:22:00,Centre-Ville,"Anna-Katharina Wickert, Michael Reif, Michael Eichberg, Anam Dodhy, Mira Mezini,  Link to publication,  DOI,  Pre-print,  Media Attached",Talk,A Dataset of Parametric Cryptographic Misuses,MSR 2019 Data Showcase
59,2019,Mon 27 May 2019,09:40,10:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session IV: Security,6.0,2019-05-27T10:22:00,2019-05-27T10:28:00,Centre-Ville,"Haoyu Wang, Junjun Si, Hao Li , Yao Guo",Talk,RmvDroid: Towards A Reliable Android Malware Dataset with App Metadata,MSR 2019 Data Showcase
60,2019,Mon 27 May 2019,09:40,10:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: APIs & Dependencies (Part 2),6.0,2019-05-27T09:40:00,2019-05-27T09:46:00,Place du Canada,"Amine Benelallam, Nicolas Harrand, César Soto-Valero, Benoit Baudry, Olivier Barais,  Pre-print",Talk,The Maven Dependency Graph: a Temporal Graph-based Representation of Maven Centra,MSR 2019 Data Showcase
61,2019,Mon 27 May 2019,09:40,10:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: APIs & Dependencies (Part 2),15.0,2019-05-27T09:46:00,2019-05-27T10:01:00,Place du Canada,"César Soto-Valero, Amine Benelallam, Nicolas Harrand, Olivier Barais, Benoit Baudry,  Pre-print",Full-paper,The Emergence of Software Diversity in Maven Central,MSR 2019 Technical Papers
62,2019,Mon 27 May 2019,09:40,10:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: APIs & Dependencies (Part 2),15.0,2019-05-27T10:01:00,2019-05-27T10:16:00,Place du Canada,"Jens Dietrich, David J. Pearce, Jacob Stringer, Amjed Tahir, Kelly Blincoe,  Pre-print",Full-paper,Dependency Versioning in the Wild,MSR 2019 Technical Papers
63,2019,Mon 27 May 2019,09:40,10:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session III: APIs & Dependencies (Part 2),15.0,2019-05-27T10:16:00,2019-05-27T10:31:00,Place du Canada,"Anderson Severo de Matos, João Bosco Ferreira Filho, Lincoln Souza Rocha",Full-paper,Splitting APIs: An Exploratory Study of Software Unbundling,MSR 2019 Technical Papers
64,2019,Mon 27 May 2019,11:00,11:45,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Software Quality (part 1),15.0,2019-05-27T11:00:00,2019-05-27T11:15:00,Centre-Ville,"Sarra Habchi, Romain Rouvoy, Naouel Moha",Full-paper,The Rise of Android Code Smells: Who Is to Blame?,MSR 2019 Technical Papers
65,2019,Mon 27 May 2019,11:00,11:45,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Software Quality (part 1),15.0,2019-05-27T11:15:00,2019-05-27T11:30:00,Centre-Ville,"Jonas De Bleser, Dario Di Nucci, Coen De Roover,  Pre-print",Full-paper,Assessing Diffusion and Perception of Test Smells in Scala Projects,MSR 2019 Technical Papers
66,2019,Mon 27 May 2019,11:00,11:45,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VI: Software Quality (part 1),15.0,2019-05-27T11:30:00,2019-05-27T11:45:00,Centre-Ville,"Vadim Markovtsev, Hugo Mougard, Waren Long, Egor Bulychev, Konstantin Slavnov,  Pre-print",Full-paper,style-analyzer: fixing code style inconsistencies with interpretable unsupervised algorithms,MSR 2019 Technical Papers
67,2019,Mon 27 May 2019,11:00,11:45,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Collaboration & Communication (Part 1),15.0,2019-05-27T11:00:00,2019-05-27T11:15:00,Place du Canada,"Jiaxin Zhu, Jun Wei",Full-paper,An Empirical Study of Multiple Names and Email Addresses in OSS Version Control Repositories,MSR 2019 Technical Papers
68,2019,Mon 27 May 2019,11:00,11:45,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Collaboration & Communication (Part 1),15.0,2019-05-27T11:15:00,2019-05-27T11:30:00,Place du Canada,"Reed Milewicz, Gustavo Pinto, Paige Rodeghero ,  Pre-print",Full-paper,Characterizing the Roles of Contributors in Open-source Scientific Software Projects,MSR 2019 Technical Papers
69,2019,Mon 27 May 2019,11:00,11:45,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session V: Collaboration & Communication (Part 1),15.0,2019-05-27T11:30:00,2019-05-27T11:45:00,Place du Canada,"Christoph Gote, Ingo Scholtes, Frank Schweitzer,  DOI,  Pre-print",Full-paper,git2net - Mining Time-Stamped Co-Editing Networks from Large git Repositories,MSR 2019 Technical Papers
70,2019,Mon 27 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VIII: Software Quality (part 2),15.0,2019-05-27T11:55:00,2019-05-27T12:10:00,Centre-Ville,"João Felipe Pimentel, Leonardo Murta, Vanessa Braganholo, Juliana Freire,  Pre-print",Full-paper,A Large-scale Study about Quality and Reproducibility of Jupyter Notebooks,MSR 2019 Technical Papers
71,2019,Mon 27 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VIII: Software Quality (part 2),15.0,2019-05-27T12:10:00,2019-05-27T12:25:00,Centre-Ville,"Daniel Perez, Shigeru Chiba,  Pre-print",Full-paper,Cross-language clone detection by learning over abstract syntax trees,MSR 2019 Technical Papers
72,2019,Mon 27 May 2019,11:55,12:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session VIII: Software Quality (part 2),6.0,2019-05-27T12:25:00,2019-05-27T12:31:00,Centre-Ville,"Marius Kamp, Patrick Kreutzer, Michael Philippsen",Talk,SeSaMe: A Data Set of Semantically Similar Java Methods,MSR 2019 Data Showcase
73,2019,Mon 27 May 2019,11:55,12:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session VII: Collaboration & Communication (Part 2),15.0,2019-05-27T11:55:00,2019-05-27T12:10:00,Place du Canada,"Saikat Mondal, Masud Rahman, Chanchal K. Roy,  Pre-print",Full-paper,Can Issues Reported at Stack Overflow Questions be Reproduced? An Exploratory Study,MSR 2019 Technical Papers
